TIME_PERIOD,geo,"gdp,r&d",hi-tech.emloy,household.bb,household.internet,ind.freq.use.,ind.never.used,ind.ordered.online,uni.or.hi-tech,GDP,LT-unemp,at-risk-pov,highschool,household.income,low-work-intensity,median.age,populationn.densitty,pov-soc-exclusion,senior_pop,unemp,uni,digitalization_indicator_stdev,country
2010,BE21,0.46207956863056276,1.4231679039482044,0.8504370425265024,0.657874732650194,0.8626970453863789,-0.7847237695800655,0.3429958450409763,0.9595219013860377,0.6169593159357781,,,,0.30805838479716013,,0.9983646759294876,,,-0.9983646759294876,,,0.5967562837485989,BE
2010,BE22,-0.17586463878659092,0.04667031493180767,1.0765552004612127,0.776300892333088,0.528591307828104,-0.4539040775066343,0.028417767508211927,0.6388850525054299,-0.3869650177817971,,,,-0.3392888194883258,,0.9983646759294876,,,-0.9983646759294876,,,0.3082064774093286,BE
2010,BE23,0.34608971273653494,0.4172658196669914,0.8504370425265024,0.5986616528087471,0.5842755974211499,-0.7185598311653792,0.16323694359368238,1.1104098302710297,0.06622480877993155,,,,0.13707197098199883,,0.9983646759294876,,,-0.9983646759294876,,,0.41897709598240734,BE
2010,BE24,1.0241842548862368,2.0055322685320642,1.1330847399448902,0.8947270520159819,0.8070127557933331,-0.7847237695800655,0.6126341972119173,1.9591544302491095,-0.04305283267692043,,,,0.004031548411285789,,0.9983646759294876,,,-0.9983646759294876,,,0.9564507411316834,BE
2010,BE25,-0.2026315286082897,-0.48275183468988325,0.7939075030428249,0.5394485729673001,0.7513284662002873,-0.7185598311653792,-0.016521957853611557,0.5162886102863742,-0.07705350324213192,,,,-0.10906633922927969,,0.9983646759294876,,,-0.9983646759294876,,,0.14756350002245283,BE
2010,BE31,2.3313007078458594,3.011434352813277,0.8504370425265024,0.657874732650194,0.9740656245724706,-0.8508877079947518,0.4778150211264468,2.3363742524615896,-0.5601986303786034,,,,-0.5571261314062094,,0.9983646759294876,,,-0.9983646759294876,,,1.2235517532501985,BE
2010,BE32,0.024887034876149742,0.09961252989397681,0.2851416476897267,-0.11189530528861678,0.36153843904896654,-0.4539040775066343,0.028417767508211927,0.5823020791735578,-0.2623161599814842,,,,-0.20801770668063577,,0.9983646759294876,,,-0.9983646759294876,,,0.1020125144244173,BE
2010,BE33,0.03380933148338267,-0.05921411499253037,0.2851416476897267,-0.05268222544716979,0.4172227286420124,-0.4539040775066343,-0.016521957853611557,0.7803424858351099,-0.310323948922451,,,,-0.2817106519977986,,0.9983646759294876,,,-0.9983646759294876,,,0.11677422723128571,BE
2010,BE34,-0.4926061683433595,-0.006271900030361232,0.5112598056244371,0.18417009391861813,0.19448557026982913,-0.2554122622625755,0.07335749287003542,0.7992034769457341,-0.7524787252095744,0.01102218804650356,,,-0.6795215163772043,,0.9983646759294876,,,-0.9983646759294876,,,0.1260232636240447,BE
2010,BE35,-0.117869710839577,0.840803539364344,0.2851416476897267,0.006530854394277192,0.4729070182350582,-0.7185598311653792,0.4328752957646233,1.0161048747179098,-0.6366819643954303,,,,-0.565712721665439,,0.9983646759294876,,,-0.9983646759294876,,,0.27724171102012285,BE
2010,BG31,-0.5818291344156887,-0.8004051244628977,-1.9195103921736987,-2.361992339263602,-1.5317274071145912,1.8618337670073843,-1.364713718708316,-0.9171467141210498,-0.820758966215178,1.6158527676173953,,,-0.7826587471059975,,0.9983646759294876,,,-0.9983646759294876,1.2731999783069357,-1.0790665365333152,-0.9519363829065575,BG
2010,BG32,-0.5818291344156887,-0.5886362646142212,-1.9760399316573762,-2.125140019897814,-1.3089902487424079,1.7956698285926982,-1.364713718708316,-0.7945502719019937,-0.8159839624280291,1.2146451227246722,,,-0.7762446676352477,,0.9983646759294876,,,-0.9983646759294876,1.4152817150165504,-0.9369455780630738,-0.8680287201681399,BG
2010,BG33,-0.5372176513795242,-0.8004051244628977,-2.3152171685594416,-2.361992339263602,-1.5317274071145912,1.9279977054220707,-1.2298945426228456,-0.8134112630126176,-0.7933137645170567,1.6660037232289855,,,-0.7662837454596428,,0.9983646759294876,,,-0.9983646759294876,2.4808947403386594,-0.7237641403577114,-0.9577334738741812,BG
2010,BG34,-0.5461399479867571,-0.9062895543872359,-2.032569471141054,-1.9475007803734732,-1.5317274071145912,1.729505890178012,-1.3197739933464927,-1.1529091030038496,-0.7802202304875672,0.6128336553855881,,,-0.7546023220662017,,0.9983646759294876,,,-0.9983646759294876,1.0245569390651104,-1.2093440817977035,-0.9634255458969301,BG
2010,BG41,-0.19817038030467324,1.3172834740238661,-1.1846263788858902,-1.2961569021175565,-0.47372590484672067,0.8032107523724045,-1.1400150918991987,0.45027514139918995,-0.4786728483025353,-0.1895816343998581,,,-0.5804444138692255,,0.9983646759294876,,,-0.9983646759294876,-0.2541786913214205,0.7092888575505575,-0.2152406612823224,BG
2010,BG42,-0.5372176513795242,-0.8004051244628977,-1.9195103921736987,-2.184353099739261,-1.587411696707637,1.9941616438367569,-1.4096534440701396,-1.0586041474507297,-0.7637338552435042,1.2647960783362626,,,-0.7319124496224662,,0.9983646759294876,,,-0.9983646759294876,1.3797612808391468,-1.019849470504048,-0.9378742390183914,BG
2010,CH01,,0.47020803462916033,,,,,,1.2047147858241498,,-0.3400345012346291,,,,,0.9983646759294876,,,-0.9983646759294876,-0.14761738878920969,1.0882780801378678,0.8374614102266551,CH
2010,CH02,,1.899647838607726,,,,,,0.9689523969413498,,-0.7412421461273521,,,,,0.9983646759294876,,,-0.9983646759294876,-1.106669111579108,0.48426400663934144,1.434300117774538,CH
2010,CH03,,2.2173011283807407,,,,,,1.4027551924857018,,-0.9418459685737135,,,,,0.9983646759294876,,,-0.9983646759294876,-1.0356282432243007,0.7803493367856784,1.8100281604332213,CH
2010,CH04,,1.2643412590616967,,,,,,1.7799750146981816,,-0.8916950129621232,,,,,0.9983646759294876,,,-0.9983646759294876,-1.1421895457565117,1.348833170666644,1.522158136879939,CH
2010,CH05,,0.47020803462916033,,,,,,0.8652169458329177,,-0.9919969241853038,,,,,0.9983646759294876,,,-0.9983646759294876,-1.3553121508209336,0.2592391557281259,0.6677124902310391,CH
2010,CH06,,0.6290346795156679,,,,,,1.0632573524944697,,-1.142449791020075,,,,,0.9983646759294876,,,-0.9983646759294876,-1.603955190062759,0.4961074198451951,0.8461460160050689,CH
2010,CH07,,0.7349191094400058,,,,,,0.8652169458329177,,-0.4403364124578099,,,,,0.9983646759294876,,,-0.9983646759294876,-0.6093830330954569,-0.013159348006503799,0.8000680276364618,CH
2010,CY00,-0.43907238869996207,-0.5356940496520521,-0.39321282611440417,-0.7040261037030866,-0.7521473528119498,1.0017025676164633,-0.6906178382809638,0.601163070284182,-0.454249061918866,,,,-0.5032409669922653,,0.9983646759294876,,,-0.9983646759294876,,,-0.23898811517022167,CY
2010,CZ01,0.2256387085388904,2.534954418153755,0.22861210820604916,0.18417009391861813,0.528591307828104,-0.7847237695800655,0.028417767508211927,2.1571948369106617,0.05875619616669422,,,,-0.41245203293191174,,0.9983646759294876,,,-0.9983646759294876,,,0.637856933935528,CZ
2010,CZ02,0.0025812933580674244,0.47020803462916033,-0.16709466817969387,-0.17110838513006377,-0.02825158810235415,-0.2554122622625755,-0.1962808593009055,-0.07783260969828205,-0.5149265275750674,,,,-0.5071368969007393,,0.9983646759294876,,,-0.9983646759294876,,,-0.052898880585830886,CZ
2010,CZ03,-0.1401754523576592,0.15255474485614595,-0.39321282611440417,-0.46717378433729867,-0.4180416152536749,-0.05692044701851679,-0.33110003538637595,-0.29473400747045775,-0.5357801311963593,,,,-0.561211459691115,,0.9983646759294876,,,-0.9983646759294876,,,-0.2436004278852802,CZ
2010,CZ04,-0.5193730581650583,-0.4298096197277141,-0.280153747147049,-0.4079607044958517,-0.5294101944397666,0.0754074298108557,-0.28616031002455244,-0.7568282896807458,-0.5977450303996009,,,,-0.5978409465346809,,0.9983646759294876,,,-0.9983646759294876,,,-0.39178606173373526,CZ
2010,CZ05,-0.1401754523576592,0.3643236047048223,-0.6193309840491145,-0.46717378433729867,-0.6964630632189039,0.40622712188428695,-0.5557986621954933,-0.24758152969389774,-0.48242742221461726,,,,-0.5109219465272128,,0.9983646759294876,,,-0.9983646759294876,,,-0.24449659365790724,CZ
2010,CZ06,0.09626540773401306,0.7349191094400058,0.05902348975501643,-0.17110838513006377,-0.13962016728844578,0.009243491396169458,-0.10640140857725852,-0.02124963636640994,-0.39060327326252425,,,,-0.4632492610712901,,0.9983646759294876,,,-0.9983646759294876,,,0.057633987620378344,CZ
2010,CZ07,-0.2204761218227555,-0.05921411499253037,-0.22362420766337143,-0.2895345448129577,-0.3066730360675832,0.0754074298108557,-0.24122058466272897,-0.3796084674682656,-0.5646969372911658,,,,-0.5826935859053085,,0.9983646759294876,,,-0.9983646759294876,,,-0.20561795595991716,CZ
2010,CZ08,-0.274009901466153,0.4172658196669914,-0.6193309840491145,-0.7040261037030866,-0.6964630632189039,0.40622712188428695,-0.4659192114718464,-0.20042905191733776,-0.5483868020946102,,,,-0.57493408827593,,0.9983646759294876,,,-0.9983646759294876,,,-0.26708567178439546,CZ
2010,DE11,,0.7878613244021752,,,,,,1.025535370273222,2.648918503070154,-0.590789279292581,,,1.979131666397694,,0.9983646759294876,,,-0.9983646759294876,-0.9290669406920898,0.3184562217573932,0.9066983473376986,DE
2010,DE12,,1.7408211937212188,,,,,,0.884077936943542,1.2634155206943398,-0.4904873680694001,,,0.9515690782726602,,0.9983646759294876,,,-0.9983646759294876,-0.8580260723372825,0.17633526328715174,1.3124495653323804,DE
2010,DE13,,1.0525723992130207,,,,,,0.6294545569501178,0.5635698168441188,-0.9418459685737135,,,0.5581546966537266,,0.9983646759294876,,,-0.9983646759294876,-1.31979171664353,-0.09606324044747794,0.8410134780815692,DE
2010,DE14,,1.0525723992130207,,,,,,0.7803424858351099,0.431917620155988,-0.7412421461273521,,,0.35478805732841306,,0.9983646759294876,,,-0.9983646759294876,-1.106669111579108,0.2592391557281259,0.9164574425240652,DE
2010,DE21,,2.587896633115924,,,,,,1.4499076702622617,3.416874596580193,-0.9919969241853038,,,2.620155246179325,,0.9983646759294876,,,-0.9983646759294876,-1.426353019175741,0.7803493367856784,2.018902151689093,DE
2010,DE22,,-0.2180407598790378,,,,,,0.0919163102973343,-0.07440549652833602,-0.8916950129621232,,,-0.12371792175564007,,0.9983646759294876,,,-0.9983646759294876,-1.31979171664353,-0.6645470743284441,-0.06306222479085175,DE
2010,DE23,,0.8937457543265135,,,,,,0.17679077029514215,-0.11957273650360518,-0.6409402349041713,,,-0.1837906303273472,,0.9983646759294876,,,-0.9983646759294876,-1.2842712824661262,-0.5579563554757632,0.5352682623108278,DE
2010,DE24,,-0.11215632995469951,,,,,,0.25223473473763786,-0.20305258010640956,-0.3400345012346291,,,-0.1917169789073916,,0.9983646759294876,,,-0.9983646759294876,-0.6093830330954569,-0.3803051573879612,0.07003920239146917,DE
2010,DE25,,0.840803539364344,,,,,,0.7048985213926141,0.4028309627153963,-0.5406383236809905,,,0.2966891769346154,,0.9983646759294876,,,-0.9983646759294876,-0.7514647698050716,-0.013159348006503799,0.772851030378479,DE
2010,DE26,,-0.2709829748412067,,,,,,0.506858114731062,0.029603008108168755,-0.6910911905157616,,,-0.01513562033635545,,0.9983646759294876,,,-0.9983646759294876,-0.8935465065146864,0.034214304816909874,0.11793756994492766,DE
2010,DE27,,-0.006271900030361232,,,,,,0.28052622140357425,0.33515280177208945,-0.8415440573505327,,,0.3228887551466506,,0.9983646759294876,,,-0.9983646759294876,-1.2132304141113188,-0.356618330976254,0.13712716068660652,DE
2010,DE30,,2.2173011283807407,,,,,,1.5064906435941339,1.3883787466793935,2.067211368121708,,,0.8690229525445683,,0.9983646759294876,,,-0.9983646759294876,1.8415269251453945,0.9935307744910403,1.8618958859874373,DE
2010,DE40,,-0.05921411499253037,,,,,,0.6860375302819899,0.346754243499371,0.9638903446667202,,,0.351223441946778,,0.9983646759294876,,,-0.9983646759294876,0.7759138998232852,0.3184562217573932,0.31341170764472975,DE
2010,DE50,,0.2054969598183151,,,,,,0.8557864502776056,-0.3011733453558168,0.362078877327636,,,-0.4689691450922901,,0.9983646759294876,,,-0.9983646759294876,0.10102565045261588,-0.21449737250601253,0.5306417050479604,DE
2010,DE60,,0.840803539364344,,,,,,1.5159211391494454,1.1810959975043112,-0.13943067878826768,,,0.3653484757655519,,0.9983646759294876,,,-0.9983646759294876,-0.21865825714401702,0.3302996349632464,1.1783623392568947,DE
2010,DE71,,1.6349367637968804,,,,,,1.1858537947135255,2.708332988485906,-0.4403364124578099,,,1.8103869972313047,,0.9983646759294876,,,-0.9983646759294876,-0.6449034672728607,0.2829259821398327,1.4103952792552028,DE
2010,DE72,,1.0525723992130207,,,,,,0.6388850525054299,-0.2557545227127311,-0.3400345012346291,,,-0.23863419296824828,,0.9983646759294876,,,-0.9983646759294876,-0.5738625989180535,-0.1908105460943057,0.8457287258592253,DE
2010,DE73,,-0.2180407598790378,,,,,,0.4219836547332542,-0.10385366636637687,-0.2898835456230387,,,-0.16688165258609522,,0.9983646759294876,,,-0.9983646759294876,-0.5738625989180535,-0.4987392894464958,0.10197144742710822,DE
2010,DE80,,-0.6945206945385596,,,,,,0.25223473473763786,-0.11848070910923866,1.5155508563942146,,,-0.13780502284636123,,0.9983646759294876,,,-0.9983646759294876,1.6639247542583762,-0.06053300082991747,-0.22114297990046086,DE
2010,DE91,,0.09961252989397681,,,,,,0.45970563695450206,0.3592844702770155,0.16147505488127456,,,0.04395481626346623,,0.9983646759294876,,,-0.9983646759294876,-0.18313782296661352,-0.6645470743284441,0.27965908342423945,DE
2010,DE92,,0.15255474485614595,,,,,,0.9312304147201019,0.5602250010424913,0.21162601049286497,,,0.3593869363931107,,0.9983646759294876,,,-0.9983646759294876,-0.21865825714401702,-0.1908105460943057,0.541892579788124,DE
2010,DE93,,-0.5886362646142212,,,,,,0.35597018584607,-0.0888818540305792,-0.23973259001144828,,,0.14617609097850864,,0.9983646759294876,,,-0.9983646759294876,-0.6804239014502643,-0.7474509667694182,-0.11633303938407563,DE
2010,DE94,,-0.8533473394250668,,,,,,0.05419432807608577,0.6154700875343418,-0.2898835456230387,,,0.4766844810304054,,0.9983646759294876,,,-0.9983646759294876,-0.6093830330954569,-0.8658850988279528,-0.3995765056744905,DE
2010,DEA1,,0.3643236047048223,,,,,,0.6200240613948056,3.004033827394946,0.21162601049286497,,,2.220216965862971,,0.9983646759294876,,,-0.9983646759294876,-0.005535652079595296,-0.5461129422699095,0.49217383304981394,DE
2010,DEA2,,1.3172834740238661,,,,,,1.0161048747179098,2.348705478344811,0.061173143658093745,,,1.8131274378852464,,0.9983646759294876,,,-0.9983646759294876,-0.21865825714401702,-0.048689587624064265,1.166694174370888,DE
2010,DEA3,,-0.16509854491686865,,,,,,0.32767869918013426,0.6705717586875339,-0.08927972317667726,,,0.5890672173784507,,0.9983646759294876,,,-0.9983646759294876,-0.3607399938536317,-0.688233900740151,0.0812900771316328,DE
2010,DEA4,,-0.11215632995469951,,,,,,0.22394324807170213,0.4365163838956295,-0.03912876756508685,,,0.3560085362219167,,0.9983646759294876,,,-0.9983646759294876,-0.21865825714401702,-0.8658850988279528,0.05589345905850131,DE
2010,DEA5,,-0.16509854491686865,,,,,,0.24280423918232572,1.3402273220997083,0.4623807885508166,,,1.1924938931192528,,0.9983646759294876,,,-0.9983646759294876,0.20758695298482643,-0.9369455780630738,0.03885284713272853,DE
2010,DEB1,,-0.11215632995469951,,,,,,0.30881770806951,-0.027608036113625098,-0.4904873680694001,,,0.04913064416393238,,0.9983646759294876,,,-0.9983646759294876,-0.8935465065146864,-0.8185114460045392,0.09833068905740523,DE
2010,DEB2,,-0.4298096197277141,,,,,,0.46913613250981423,-0.6037680340231603,-0.590789279292581,,,-0.5197204825886396,,0.9983646759294876,,,-0.9983646759294876,-1.2487508482887228,-0.39214857059381447,0.01966325639105007,DE
2010,DEB3,,0.5760924645534986,,,,,,0.8463559547222941,0.4636395069069313,-0.23973259001144828,,,0.4331090607318526,,0.9983646759294876,,,-0.9983646759294876,-0.5738625989180535,-0.15528030647674523,0.7112242096378963,DE
2010,DEC0,,0.2584391747804842,,,,,,0.24280423918232572,-0.2198813016427552,0.01102218804650356,,,-0.2879674300158538,,0.9983646759294876,,,-0.9983646759294876,-0.2541786913214205,-0.7474509667694182,0.25062170698140496,DE
2010,DED2,,0.7878613244021752,,,,,,0.6766070347266777,-0.05082501877198888,0.8635884334435399,,,-0.11900710135361177,,0.9983646759294876,,,-0.9983646759294876,0.9535160707103034,0.7092888575505575,0.7322341795644265,DE
2010,DED4,,-0.2180407598790378,,,,,,0.2899567169588857,-0.15400960118639728,1.6158527676173953,,,-0.19663311351580373,,0.9983646759294876,,,-0.9983646759294876,1.3797612808391468,0.1644918500812981,0.035957978539923954,DE
2010,DED5,,0.840803539364344,,,,,,0.8557864502776056,-0.3518732010224563,1.5657018120058048,,,-0.3900950665980105,,0.9983646759294876,,,-0.9983646759294876,1.5928838859035686,0.9106268820500658,0.8482949948209748,DE
2010,DEE0,,-0.4298096197277141,,,,,,0.17679077029514215,0.24431890158692754,1.5657018120058048,,,0.13494561610038075,,0.9983646759294876,,,-0.9983646759294876,1.3442408466617433,-0.3092446781528403,-0.12650942471628596,DE
2010,DEF0,,-0.006271900030361232,,,,,,0.5162886102863742,0.7249050232335942,-0.03912876756508685,,,0.7970287568109738,,0.9983646759294876,,,-0.9983646759294876,-0.3607399938536317,-0.5697997686816163,0.25500835512800646,DE
2010,DEG0,,0.09961252989397681,,,,,,0.43141415028856567,0.17181330544233836,0.5626826997739974,,,0.13503951949709894,,0.9983646759294876,,,-0.9983646759294876,0.3496686896944411,0.06974454443447034,0.26551334009127125,DE
2010,DK01,1.5327551614985133,3.170260997699784,1.4157324373632783,1.3684316907475578,1.4752242309098829,-1.3140352768975556,1.8709465073429747,1.8365579880300538,1.1757497556631797,,,,0.4675697504805943,,0.9983646759294876,,,-0.9983646759294876,,,1.4194842170868112,DK
2010,DK02,-0.001879854945549039,0.9466879692886824,1.020025660977535,0.953940131857429,1.0297499141655164,-0.9832155848241243,1.2867300776392696,0.43141415028856567,-0.3410712282106794,,,,-0.30059929372127586,,0.9983646759294876,,,-0.9983646759294876,,,0.5854315580559156,DK
2010,DK03,0.0427316280906156,-0.4298096197277141,1.2461438189122456,1.1907924512232169,1.2524870725376998,-1.181707400068183,1.4664889790865634,0.2899567169588857,0.15508724373366567,,,,-0.08973258479480509,,0.9983646759294876,,,-0.9983646759294876,,,0.48463545587666623,DK
2010,DK04,0.4754630135414123,0.6290346795156679,1.1896142794285678,1.1907924512232169,1.141118493351608,-1.1155434616534967,1.4664889790865634,0.6294545569501178,0.20060652320383035,,,,-0.013422811769662679,,0.9983646759294876,,,-0.9983646759294876,,,0.7008028739304571,DK
2010,DK05,-0.08218052441064529,0.04667031493180767,1.0765552004612127,0.953940131857429,1.0854342037585623,-0.9832155848241243,1.241790352277446,0.32767869918013426,-0.4111548455024005,,,,-0.48005027643269954,,0.9983646759294876,,,-0.9983646759294876,,,0.4583340991539778,DK
2010,EE00,0.06949851791231437,0.09961252989397681,0.3416711871734043,0.06574393423572418,0.4172227286420124,-0.18924832384788928,-0.7355575636427873,0.6860375302819899,-0.5544695070342625,,,,-0.6087995259844582,,0.9983646759294876,,,-0.9983646759294876,,,0.09437256758109316,EE
2010,EL30,,0.6290346795156679,,,,,,0.3182482036248221,1.5136722024534643,,,,0.8559889488690199,,0.9983646759294876,,,-0.9983646759294876,,,0.473641441570245,EL
2010,EL41,,,,,,,,-1.1151871207826018,-0.8119106143300184,,,,-0.7629016315947934,,0.9983646759294876,,,-0.9983646759294876,,,-1.1151871207826018,EL
2010,EL42,,,,,,,,-1.8507657740969374,-0.7229853938593598,-0.4904873680694001,,,-0.7022535657703132,,0.9983646759294876,,,-0.9983646759294876,,,-1.8507657740969374,EL
2010,EL43,,-1.2239428441602505,,,,,,-1.2377835630016576,-0.6425373196737985,,,,-0.649448290418628,,0.9983646759294876,,,-0.9983646759294876,,,-1.2308632035809541,EL
2010,EL51,,-1.2768850591224197,,,,,,-1.068034643006042,-0.6800530979865417,,,,-0.6653322887109562,,0.9983646759294876,,,-0.9983646759294876,,,-1.1724598510642308,EL
2010,EL52,,-0.9062895543872359,,,,,,-0.3701779719129541,-0.2179605054249859,,,,-0.24219986940521346,,0.9983646759294876,,,-0.9983646759294876,,,-0.638233763150095,EL
2010,EL53,,,,,,,,-1.0963261296719775,-0.7696405404357087,,,,-0.7406088591083662,,0.9983646759294876,,,-0.9983646759294876,,,-1.0963261296719775,EL
2010,EL54,,,,,,,,-1.0491736518954176,-0.7728954738131076,,,,-0.7220592245628715,,0.9983646759294876,,,-0.9983646759294876,,,-1.0491736518954176,EL
2010,EL61,,-1.435711704008927,,,,,,-0.6625233341276259,-0.6447072752587312,,,,-0.6084270955635759,,0.9983646759294876,,,-0.9983646759294876,,,-1.0491175190682764,EL
2010,EL62,,,,,,,,-1.4263934741078974,-0.7943416845941424,0.01102218804650356,,,-0.7595192524661114,,0.9983646759294876,,,-0.9983646759294876,,,-1.4263934741078974,EL
2010,EL63,,-1.2239428441602505,,,,,,-0.9360077052316736,-0.6500149645894704,,,,-0.6329114778344257,,0.9983646759294876,,,-0.9983646759294876,,,-1.079975274695962,EL
2010,EL64,,-1.3298272740845885,,,,,,-1.4641154563291456,-0.6609909744481607,,,,-0.6560154271207517,,0.9983646759294876,,,-0.9983646759294876,,,-1.3969713652068672,EL
2010,EL65,,-1.2768850591224197,,,,,,-1.5867118985482016,-0.6722421390810216,,,,-0.6458468033642702,,0.9983646759294876,,,-0.9983646759294876,,,-1.4317984788353106,EL
2010,ES11,-0.2160149735191391,-0.5886362646142212,-0.675860523532792,-1.0593045827517684,-0.9192002215910873,0.6708828755430319,-0.6007383875573169,0.17679077029514215,0.3687300556231651,,,,0.1361117159082143,,0.9983646759294876,,,-0.9983646759294876,,,-0.40151016346601887,ES
2010,ES12,-0.166942342179358,-0.16509854491686865,-0.16709466817969387,-0.5263868641787457,-0.4180416152536749,0.3400631834696007,-0.33110003538637595,0.5917325747288699,-0.38102859208157575,,,,-0.4310780634611771,,0.9983646759294876,,,-0.9983646759294876,,,-0.1053585389870308,ES
2010,ES13,-0.08664167271426175,-0.3239251898033758,-0.16709466817969387,-0.5855999440201927,-0.36235732566062906,0.009243491396169458,-0.33110003538637595,0.7143290169479256,-0.5990547142526389,,,,-0.6045659152171643,,0.9983646759294876,,,-0.9983646759294876,,,-0.14164329092755423,ES
2010,ES21,0.2657890432714386,0.2054969598183151,0.2851416476897267,-0.11189530528861678,-0.1953044568814916,-0.05692044701851679,-0.10640140857725852,1.5725041124813175,0.5430647279167725,,,,0.2851528528575721,,0.9983646759294876,,,-0.9983646759294876,,,0.23230126818686428,ES
2010,ES22,0.2702501915750549,-0.5356940496520521,0.002493950271338858,-0.2895345448129577,-0.36235732566062906,0.009243491396169458,-0.24122058466272897,0.8086339725010456,-0.48589296244878744,,,,-0.5102566648352095,,0.9983646759294876,,,-0.9983646759294876,,,-0.042273112380594884,ES
2010,ES23,-0.16248119387574153,-0.7474629095007286,-0.280153747147049,-0.7040261037030866,-0.47372590484672067,0.2077353066402282,-0.4659192114718464,0.5257191058416857,-0.7061013770081087,,,,-0.6964241277864753,,0.9983646759294876,,,-0.9983646759294876,,,-0.2625393322579074,ES
2010,ES24,-0.1401754523576592,-0.3239251898033758,-0.05403558921233872,-0.4079607044958517,-0.1953044568814916,0.0754074298108557,-0.4659192114718464,0.3654006814013821,-0.13660038899357468,,,,-0.24820252467169798,,0.9983646759294876,,,-0.9983646759294876,,,-0.1433140616262907,ES
2010,ES30,0.2390221534497398,2.1114166984564027,0.3982007266570819,0.006530854394277192,0.1388012806767833,-0.2554122622625755,-0.10640140857725852,1.270728254711334,3.46126285554548,,,,2.66353224913114,,0.9983646759294876,,,-0.9983646759294876,,,0.4753607871882231,ES
2010,ES41,-0.1401754523576592,-0.48275183468988325,-0.675860523532792,-1.0000915029103215,-0.47372590484672067,0.40622712188428695,-0.6007383875573169,0.1579297791845179,0.32913905075102423,,,,0.13071890219273263,,0.9983646759294876,,,-0.9983646759294876,,,-0.3511483381032361,ES
2010,ES42,-0.34092712602039993,-0.6415784795763905,-0.44974236559808173,-0.8224522633859805,-0.47372590484672067,0.3400631834696007,-0.6007383875573169,-0.6059403607957538,-0.029145950828185063,,,,-0.13958229052436055,,0.9983646759294876,,,-0.9983646759294876,,,-0.4493802130388804,ES
2010,ES43,-0.2606264565553037,-0.8533473394250668,-0.7889196025001471,-1.1777307424346626,-0.8635159319980414,0.5385549987136594,-0.6007383875573169,-0.549357387463882,-0.48232013608569724,,,,-0.514872255521357,,0.9983646759294876,,,-0.9983646759294876,,,-0.5694601061525951,ES
