TIME_PERIOD,geo,"gdp,r&d",hi-tech.emloy,household.bb,household.internet,ind.freq.use.,ind.never.used,ind.ordered.online,uni.or.hi-tech,GDP,LT-unemp,at-risk-pov,highschool,household.income,low-work-intensity,median.age,populationn.densitty,pov-soc-exclusion,senior_pop,unemp,uni,digitalization_indicator_norm,country
2010,BE33,0.058117008911274706,0.29292929292929293,0.6666666666666667,0.557142857142857,0.6515151515151514,0.2982456140350877,0.3924050632911392,0.535598705501618,0.07145551813240177,,,,0.05885203046498146,,0.0,,,0.0,,,0.43157754499913603,BE
2010,BE34,0.01239829523440527,0.30303030303030304,0.7222222222222221,0.6142857142857142,0.5909090909090908,0.3508771929824561,0.4177215189873417,0.5388349514563107,0.013867292722133887,0.23076923076923078,,,0.014787639240132537,,0.0,,,0.0,,,0.4437849111384805,BE
2010,BE35,0.0449438202247191,0.4646464646464646,0.6666666666666667,0.5714285714285714,0.6666666666666665,0.22807017543859648,0.5189873417721519,0.576051779935275,0.028949183320582227,,,,0.02739391952066517,,0.0,,,0.0,,,0.467182685847389,BE
2010,BG31,0.004649360712901976,0.15151515151515152,0.125,0.0,0.12121212121212116,0.9122807017543859,0.012658227848101267,0.24433656957928798,0.004974167235359348,0.5042735042735044,,,0.003363418104868009,,0.0,,,0.0,0.7043478260869565,0.16895874263261296,0.1964565165777437,BG
2010,BG32,0.004649360712901976,0.19191919191919193,0.1111111111111111,0.057142857142857106,0.18181818181818182,0.894736842105263,0.012658227848101267,0.2653721682847896,0.005596085190737574,0.43589743589743585,,,0.004073887658250629,,0.0,,,0.0,0.7391304347826086,0.19253438113948917,0.21492599261779977,BG
2010,BG33,0.008523827973653622,0.15151515151515152,0.02777777777777779,0.0,0.12121212121212116,0.9298245614035088,0.05063291139240507,0.2621359223300971,0.008548753662070988,0.5128205128205129,,,0.005177231008088128,,0.0,,,0.0,1.0,0.22789783889980353,0.19395278420058937,BG
2010,BG34,0.007748934521503294,0.13131313131313133,0.09722222222222221,0.09999999999999998,0.12121212121212116,0.8771929824561402,0.02531645569620253,0.203883495145631,0.010254114385388396,0.33333333333333337,,,0.006471149441599725,,0.0,,,0.0,0.6434782608695652,0.1473477406679764,0.19548616782086894,BG
2010,BG41,0.03796977915536614,0.5555555555555556,0.3055555555555555,0.2571428571428571,0.4090909090909091,0.631578947368421,0.0759493670886076,0.47896440129449824,0.049529000801793566,0.19658119658119655,,,0.025762131385154128,,0.0,,,0.0,0.33043478260869563,0.46561886051080553,0.3439759215314713,BG
2010,BG42,0.008523827973653622,0.15151515151515152,0.125,0.042857142857142816,0.10606060606060602,0.9473684210526314,0.0,0.22006472491909382,0.012401373998245835,0.4444444444444445,,,0.008984442832323013,,0.0,,,0.0,0.7304347826086957,0.17878192534381138,0.2001737342972849,BG
2010,CH01,,0.39393939393939387,,,,,,0.6084142394822005,,0.17094017094017094,,,,,0.0,,,0.0,0.35652173913043483,0.5284872298624754,0.5011768167107972,CH
2010,CH02,,0.6666666666666666,,,,,,0.5679611650485435,,0.10256410256410257,,,,,0.0,,,0.0,0.12173913043478257,0.4282907662082514,0.6173139158576051,CH
2010,CH03,,0.7272727272727273,,,,,,0.6423948220064725,,0.06837606837606838,,,,,0.0,,,0.0,0.13913043478260873,0.4774066797642436,0.6848337746395998,CH
2010,CH04,,0.5454545454545454,,,,,,0.7071197411003235,,0.07692307692307691,,,,,0.0,,,0.0,0.11304347826086958,0.5717092337917484,0.6262871432774344,CH
2010,CH05,,0.39393939393939387,,,,,,0.5501618122977345,,0.059829059829059825,,,,,0.0,,,0.0,0.060869565217391286,0.3909626719056974,0.47205060311856417,CH
2010,CH06,,0.42424242424242425,,,,,,0.5841423948220064,,0.03418803418803419,,,,,0.0,,,0.0,0.0,0.4302554027504912,0.5041924095322153,CH
2010,CH07,,0.44444444444444436,,,,,,0.5501618122977345,,0.15384615384615385,,,,,0.0,,,0.0,0.24347826086956526,0.3457760314341846,0.4973031283710895,CH
2010,CY00,0.017047655947307245,0.20202020202020204,0.49999999999999994,0.3999999999999999,0.3333333333333333,0.6842105263157894,0.20253164556962025,0.5048543689320387,0.052710064517639585,,,,0.03431374018146062,,0.0,,,0.0,,,0.35549971651478635,CY
2010,CZ01,0.07477721813250678,0.7878787878787878,0.6527777777777777,0.6142857142857142,0.6818181818181819,0.21052631578947367,0.4050632911392405,0.7718446601941746,0.11952617512796447,,,,0.04437017520508271,,0.0,,,0.0,,,0.5248714933769821,CZ
2010,CZ02,0.055404881828748545,0.39393939393939387,0.5555555555555556,0.5285714285714286,0.5303030303030303,0.3508771929824561,0.34177215189873417,0.38834951456310673,0.0448071586644548,,,,0.033882198976724044,,0.0,,,0.0,,,0.3930966437053067,CZ
2010,CZ03,0.04300658659434328,0.3333333333333333,0.49999999999999994,0.4571428571428571,0.42424242424242425,0.40350877192982454,0.30379746835443033,0.3511326860841424,0.04209109159842929,,,,0.027892511656783855,,0.0,,,0.0,,,0.3520205159601694,CZ
2010,CZ04,0.010073614877954282,0.2222222222222222,0.5277777777777777,0.4714285714285714,0.393939393939394,0.43859649122807015,0.3164556962025316,0.27184466019417475,0.03402050461346917,,,,0.023835166362410575,,0.0,,,0.0,,,0.331542303483837,CZ
2010,CZ05,0.04300658659434328,0.3737373737373737,0.4444444444444445,0.4571428571428571,0.34848484848484845,0.5263157894736841,0.24050632911392403,0.35922330097087374,0.04903998821985534,,,,0.03346293966914685,,0.0,,,0.0,,,0.3491076912452936,CZ
2010,CZ06,0.063541263076327,0.44444444444444436,0.6111111111111112,0.5285714285714286,0.5,0.42105263157894735,0.36708860759493667,0.3980582524271844,0.0609995781000408,,,,0.03874350903204253,,0.0,,,0.0,,,0.41673346735054745,CZ
2010,CZ07,0.036032545524990314,0.29292929292929293,0.5416666666666667,0.5,0.45454545454545453,0.43859649122807015,0.3291139240506329,0.3365695792880259,0.03832483680069452,,,,0.025512996921004776,,0.0,,,0.0,,,0.3661817442791417,CZ
2010,CZ08,0.03138318481208834,0.3838383838383838,0.4444444444444445,0.3999999999999999,0.34848484848484845,0.5263157894736841,0.26582278481012656,0.3673139158576051,0.04044914211762103,,,,0.02637249466192903,,0.0,,,0.0,,,0.34595041896514755,CZ
2010,DE11,,0.45454545454545453,,,,,,0.5776699029126213,0.45688055594386584,0.1282051282051282,,,0.3092791789816192,,0.0,,,0.0,0.16521739130434782,0.4007858546168958,0.516107678729038,DE
2010,DE12,,0.6363636363636364,,,,,,0.5533980582524272,0.27642642011916496,0.14529914529914534,,,0.19545895951175635,,0.0,,,0.0,0.1826086956521739,0.37721021611001965,0.5948808473080318,DE
2010,DE13,,0.5050505050505051,,,,,,0.5097087378640776,0.18527537006342043,0.06837606837606838,,,0.1518815543240358,,0.0,,,0.0,0.06956521739130433,0.3320235756385069,0.5073796214572913,DE
2010,DE14,,0.5050505050505051,,,,,,0.535598705501618,0.16812839623154735,0.10256410256410257,,,0.12935520333738518,,0.0,,,0.0,0.12173913043478257,0.3909626719056974,0.5203246052760615,DE
2010,DE21,,0.7979797979797979,,,,,,0.6504854368932038,0.5569026092836814,0.059829059829059825,,,0.38028355903523053,,0.0,,,0.0,0.043478260869565244,0.4774066797642436,0.7242326174365008,DE
2010,DE22,,0.2626262626262626,,,,,,0.41747572815533973,0.10218259775144309,0.07692307692307691,,,0.07635244108582548,,0.0,,,0.0,0.06956521739130433,0.23772102161100195,0.3400509953908012,DE
2010,DE23,,0.47474747474747475,,,,,,0.43203883495145623,0.09629981340452838,0.11965811965811966,,,0.06969835601811492,,0.0,,,0.0,0.07826086956521738,0.25540275049115907,0.4533931548494655,DE
2010,DE24,,0.2828282828282828,,,,,,0.4449838187702264,0.085427023358062,0.17094017094017094,,,0.0688203766663934,,0.0,,,0.0,0.24347826086956526,0.2848722986247544,0.36390605079925464,DE
2010,DE25,,0.4646464646464646,,,,,,0.5226537216828478,0.16434001923110914,0.13675213675213677,,,0.12291975366862912,,0.0,,,0.0,0.20869565217391306,0.3457760314341846,0.49365009316465625,DE
2010,DE26,,0.25252525252525254,,,,,,0.488673139158576,0.11572913288081237,0.11111111111111112,,,0.08837979739570892,,0.0,,,0.0,0.1739130434782608,0.3536345776031434,0.37059919584191425,DE
2010,DE27,,0.30303030303030304,,,,,,0.44983818770226536,0.15552531135780862,0.08547008547008546,,,0.12582180730173476,,0.0,,,0.0,0.09565217391304348,0.2888015717092338,0.3764342453662842,DE
2010,DE30,,0.7272727272727273,,,,,,0.6601941747572815,0.29270219234185013,0.5811965811965812,,,0.1863155571970595,,0.0,,,0.0,0.8434782608695652,0.5127701375245579,0.6937334510150044,DE
2010,DE40,,0.29292929292929293,,,,,,0.5194174757281552,0.1570363352732009,0.39316239316239315,,,0.1289603609114813,,0.0,,,0.0,0.582608695652174,0.4007858546168958,0.4061733843287241,DE
2010,DE50,,0.3434343434343434,,,,,,0.5485436893203882,0.07264733387000478,0.29059829059829057,,,0.03810993355728697,,0.0,,,0.0,0.4173913043478261,0.31237721021611004,0.4459890163773658,DE
2010,DE60,,0.4646464646464646,,,,,,0.6618122977346277,0.2657047554185338,0.20512820512820512,,,0.13052495120296478,,0.0,,,0.0,0.33913043478260874,0.40275049115913547,0.5632293811905461,DE
2010,DE71,,0.6161616161616161,,,,,,0.6051779935275079,0.46461896557383564,0.15384615384615385,,,0.29058780630919295,,0.0,,,0.0,0.23478260869565215,0.3948919449901768,0.610669804844562,DE
2010,DE72,,0.5050505050505051,,,,,,0.5113268608414239,0.07856288547436086,0.17094017094017094,,,0.06362348874634444,,0.0,,,0.0,0.25217391304347825,0.31630648330058936,0.5081886829459645,DE
2010,DE73,,0.2626262626262626,,,,,,0.4741100323624595,0.0983471357514766,0.17948717948717952,,,0.07157131595239206,,0.0,,,0.0,0.25217391304347825,0.2652259332023575,0.3683681474943611,DE
2010,DE80,,0.1717171717171717,,,,,,0.4449838187702264,0.09644204396069031,0.48717948717948717,,,0.07479205249600177,,0.0,,,0.0,0.8,0.33791748526522597,0.30835049524369906,DE
2010,DE91,,0.3232323232323232,,,,,,0.48058252427184456,0.15866832832814912,0.2564102564102564,,,0.09492507895820128,,0.0,,,0.0,0.34782608695652173,0.23772102161100195,0.4019074237520839,DE
2010,DE92,,0.3333333333333333,,,,,,0.5614886731391585,0.1848397262195216,0.26495726495726496,,,0.12986460824420876,,0.0,,,0.0,0.33913043478260874,0.31630648330058936,0.44741100323624594,DE
2010,DE93,,0.19191919191919193,,,,,,0.46278317152103554,0.10029713188367773,0.18803418803418803,,,0.10624784222051999,,0.0,,,0.0,0.22608695652173916,0.22396856581532415,0.32735118172011374,DE
2010,DE94,,0.14141414141414144,,,,,,0.4110032362459546,0.19203509459350582,0.17948717948717952,,,0.1428573275473257,,0.0,,,0.0,0.24347826086956526,0.2043222003929273,0.276208688830048,DE
2010,DEA1,,0.3737373737373737,,,,,,0.5080906148867312,0.5031323719156027,0.26495726495726496,,,0.3359835199270843,,0.0,,,0.0,0.3913043478260869,0.2573673870333988,0.44091399431205247,DE
2010,DEA2,,0.5555555555555556,,,,,,0.576051779935275,0.4177794622405276,0.2393162393162393,,,0.29089135721721593,,0.0,,,0.0,0.33913043478260874,0.33988212180746563,0.5658036677454152,DE
2010,DEA3,,0.2727272727272727,,,,,,0.4579288025889967,0.19921178390917632,0.21367521367521364,,,0.1553056473514735,,0.0,,,0.0,0.30434782608695643,0.23379174852652257,0.3653280376581347,DE
2010,DEA4,,0.2828282828282828,,,,,,0.4401294498381877,0.16872735989099466,0.2222222222222222,,,0.12949039235372567,,0.0,,,0.0,0.33913043478260874,0.2043222003929273,0.3614788663332352,DE
2010,DEA5,,0.2727272727272727,,,,,,0.4433656957928801,0.2864307343790852,0.30769230769230765,,,0.22214552402712243,,0.0,,,0.0,0.4434782608695651,0.19253438113948917,0.3580464842600764,DE
2010,DEB1,,0.2828282828282828,,,,,,0.4546925566343041,0.10827770933571876,0.14529914529914534,,,0.09549839086579441,,0.0,,,0.0,0.1739130434782608,0.212180746561886,0.3687604197312935,DE
2010,DEB2,,0.2222222222222222,,,,,,0.4822006472491909,0.033236041550030154,0.1282051282051282,,,0.03248835056177926,,0.0,,,0.0,0.08695652173913038,0.2829076620825147,0.35221143473570654,DE
2010,DEB3,,0.4141414141414141,,,,,,0.546925566343042,0.17225999734189254,0.18803418803418803,,,0.13803060072874548,,0.0,,,0.0,0.25217391304347825,0.32220039292730845,0.480533490242228,DE
2010,DEC0,,0.35353535353535354,,,,,,0.4433656957928801,0.08323517502535877,0.23076923076923078,,,0.05815898475134888,,0.0,,,0.0,0.33043478260869563,0.22396856581532415,0.3984505246641168,DE
2010,DED2,,0.45454545454545453,,,,,,0.5177993527508089,0.10525382516125967,0.37606837606837606,,,0.07687424541992481,,0.0,,,0.0,0.6260869565217392,0.46561886051080553,0.48617240364813175,DE
2010,DED4,,0.2626262626262626,,,,,,0.45145631067961156,0.09181460136536743,0.5042735042735044,,,0.06827583025477885,,0.0,,,0.0,0.7304347826086957,0.37524557956778,0.3570412866529371,DE
2010,DED5,,0.4646464646464646,,,,,,0.5485436893203882,0.06604395678807884,0.4957264957264957,,,0.04684659352179875,,0.0,,,0.0,0.7826086956521738,0.4990176817288801,0.5065950769834264,DE
2010,DEE0,,0.2222222222222222,,,,,,0.43203883495145623,0.14369469592788497,0.4957264957264957,,,0.10500387408646045,,0.0,,,0.0,0.7217391304347827,0.2966601178781925,0.3271305285868392,DE
2010,DEF0,,0.30303030303030304,,,,,,0.49029126213592233,0.206288392494588,0.2222222222222222,,,0.1783409625070114,,0.0,,,0.0,0.30434782608695643,0.25343811394891946,0.39666078258311266,DE
2010,DEG0,,0.3232323232323232,,,,,,0.4757281553398057,0.13425124119616674,0.32478632478632474,,,0.10501427550175811,,0.0,,,0.0,0.4782608695652173,0.35952848722986247,0.39948023928606446,DE
2010,DK01,0.18829910887253004,0.909090909090909,0.9444444444444444,0.8999999999999999,0.9393939393939394,0.07017543859649122,0.9240506329113923,0.7168284789644013,0.26500843685146946,,,,0.14184771446528352,,0.0,,,0.0,,,0.6990353690342634,DK
2010,DK02,0.05501743510267338,0.48484848484848486,0.8472222222222223,0.8,0.8181818181818181,0.15789473684210525,0.7594936708860759,0.4757281553398057,0.06745085427855452,,,,0.05675978871610982,,0.0,,,0.0,,,0.5497983154278983,DK
2010,DK03,0.058891902363425036,0.2222222222222222,0.9027777777777779,0.857142857142857,0.8787878787878787,0.10526315789473684,0.810126582278481,0.45145631067961156,0.13207276374084326,,,,0.08011690133023523,,0.0,,,0.0,,,0.5358335861433738,DK
2010,DK04,0.09647423479271601,0.42424242424242425,0.8888888888888888,0.857142857142857,0.8484848484848484,0.12280701754385964,0.810126582278481,0.5097087378640776,0.13800139929387994,,,,0.08856952038603942,,0.0,,,0.0,,,0.5697344489047691,DK
2010,DK05,0.04804339403332042,0.3131313131313131,0.8611111111111112,0.8,0.8333333333333333,0.15789473684210525,0.7468354430379747,0.4579288025889967,0.058322848958666906,,,,0.03688250778710477,,0.0,,,0.0,,,0.5272847667597693,DK
2010,EE00,0.061216582719876025,0.3232323232323232,0.6805555555555556,0.5857142857142856,0.6515151515151514,0.3684210526315789,0.189873417721519,0.5194174757281552,0.039656903286435424,,,,0.0226213153206677,,0.0,,,0.0,,,0.4224932306023056,EE
2010,EL30,,0.42424242424242425,,,,,,0.4563106796116504,0.3090209751765358,,,,0.18487181724772087,,0.0,,,0.0,,,0.4402765519270373,EL
2010,EL41,,,,,,,,0.2103559870550161,0.0061266163554408466,,,,0.005551858253978468,,0.0,,,0.0,,,0.2103559870550161,EL
2010,EL42,,,,,,,,0.08414239482200644,0.01770863676043267,0.14529914529914534,,,0.012269674027284027,,0.0,,,0.0,,,0.08414239482200644,EL
2010,EL43,,0.0707070707070707,,,,,,0.18932038834951456,0.028186555531147493,,,,0.018118765945531256,,0.0,,,0.0,,,0.13001372952829263,EL
2010,EL51,,0.06060606060606061,,,,,,0.2184466019417475,0.023300331942073454,,,,0.016359340103655685,,0.0,,,0.0,,,0.13952633127390407,EL
2010,EL52,,0.13131313131313133,,,,,,0.3381877022653721,0.08348534815813582,,,,0.06322852879032421,,0.0,,,0.0,,,0.2347504167892517,EL
2010,EL53,,,,,,,,0.21359223300970873,0.011632060770121222,,,,0.008021165998654867,,0.0,,,0.0,,,0.21359223300970873,EL
2010,EL54,,,,,,,,0.22168284789644013,0.011208123617147138,,,,0.010075856875350203,,0.0,,,0.0,,,0.22168284789644013,EL
2010,EL61,,0.0303030303030303,,,,,,0.28802588996763745,0.0279039307624981,,,,0.02266256839150927,,0.0,,,0.0,,,0.15916446013533386,EL
2010,EL62,,,,,,,,0.156957928802589,0.008414872731053926,0.23076923076923078,,,0.005926514882397896,,0.0,,,0.0,,,0.156957928802589,EL
2010,EL63,,0.0707070707070707,,,,,,0.24110032362459546,0.02721263344766868,,,,0.019950502191495932,,0.0,,,0.0,,,0.15590369716583308,EL
2010,EL64,,0.0505050505050505,,,,,,0.15048543689320384,0.025783068589961215,,,,0.017391342672864032,,0.0,,,0.0,,,0.10049524369912717,EL
2010,EL65,,0.06060606060606061,,,,,,0.1294498381877022,0.024317666337731608,,,,0.018517692542978557,,0.0,,,0.0,,,0.0950279493968814,EL
2010,ES11,0.03641999225106548,0.19191919191919193,0.4305555555555555,0.3142857142857143,0.2878787878787879,0.5964912280701753,0.2278481012658228,0.43203883495145623,0.1598985638185665,,,,0.10513303968433761,,0.0,,,0.0,,,0.31467967577222117,ES
2010,ES12,0.04068190623789229,0.2727272727272727,0.5555555555555556,0.44285714285714284,0.42424242424242425,0.5087719298245614,0.30379746835443033,0.5032362459546925,0.06224662761222758,,,,0.042307022160009616,,0.0,,,0.0,,,0.3814837432192465,ES
2010,ES13,0.047655947307245254,0.24242424242424246,0.5555555555555556,0.4285714285714285,0.4393939393939394,0.42105263157894735,0.30379746835443033,0.524271844660194,0.033849925501832565,,,,0.02309026048493514,,0.0,,,0.0,,,0.37034038223074783,ES
2010,ES21,0.07826423866718327,0.3434343434343434,0.6666666666666667,0.5428571428571428,0.4848484848484849,0.40350877192982454,0.36708860759493667,0.6715210355987054,0.1826046951175983,,,,0.12164190747852945,,0.0,,,0.0,,,0.44477366144966096,ES
2010,ES22,0.07865168539325842,0.20202020202020204,0.5972222222222221,0.5,0.4393939393939394,0.42105263157894735,0.3291139240506329,0.5404530744336569,0.04858862068324381,,,,0.03353663105210316,,0.0,,,0.0,,,0.3884884598866074,ES
2010,ES23,0.04106935296396746,0.16161616161616163,0.5277777777777777,0.3999999999999999,0.4090909090909091,0.47368421052631576,0.26582278481012656,0.4919093851132684,0.019907687003484234,,,,0.012915384486553527,,0.0,,,0.0,,,0.34637132273731586,ES
2010,ES24,0.04300658659434328,0.24242424242424246,0.5833333333333333,0.4714285714285714,0.4848484848484849,0.43859649122807015,0.26582278481012656,0.46440129449838186,0.09408205541029312,,,,0.06256363153955931,,0.0,,,0.0,,,0.3742327236456942,ES
2010,ES30,0.07593955831073228,0.7070707070707071,0.6944444444444444,0.5714285714285714,0.5757575757575757,0.3508771929824561,0.36708860759493667,0.6197411003236245,0.5626839356425815,,,,0.3850883077220519,,0.0,,,0.0,,,0.495293469739131,ES
2010,ES41,0.04300658659434328,0.2121212121212121,0.4305555555555555,0.3285714285714285,0.4090909090909091,0.5263157894736841,0.2278481012658228,0.4288025889967636,0.15474205339490596,,,,0.10453569286794931,,0.0,,,0.0,,,0.3257890214587149,ES
2010,ES42,0.02557148392096087,0.18181818181818182,0.4861111111111111,0.37142857142857144,0.4090909090909091,0.5087719298245614,0.2278481012658228,0.2977346278317152,0.1080774044108516,,,,0.07459518955110253,,0.0,,,0.0,,,0.3135468645364793,ES
2010,ES43,0.03254552499031383,0.14141414141414144,0.40277777777777773,0.2857142857142857,0.30303030303030304,0.5614035087719298,0.2278481012658228,0.3074433656957928,0.04905396164750329,,,,0.033025375045946936,,0.0,,,0.0,,,0.28277212608254587,ES
2010,ES51,0.061991476172026355,0.44444444444444436,0.7083333333333333,0.5857142857142856,0.5757575757575757,0.38596491228070173,0.34177215189873417,0.4255663430420712,0.5757703806028854,,,,0.39063514156355605,,0.0,,,0.0,,,0.44119306533039654,ES
2010,ES52,0.04145679969004262,0.2121212121212121,0.49999999999999994,0.3857142857142857,0.42424242424242425,0.47368421052631576,0.24050632911392403,0.37378640776699024,0.2873932940860782,,,,0.19064736469565724,,0.0,,,0.0,,,0.3314389586468993,ES
2010,ES53,0.016272762495156915,0.18181818181818182,0.6666666666666667,0.557142857142857,0.5606060606060606,0.3333333333333333,0.3924050632911392,0.26051779935275077,0.0731539925669399,,,,0.04891691590396967,,0.0,,,0.0,,,0.3710953405882683,ES
2010,ES61,0.046106160402944595,0.19191919191919193,0.5138888888888888,0.3857142857142857,0.3636363636363636,0.5087719298245614,0.21518987341772153,0.33171521035598694,0.4123519189676627,,,,0.2761187912145063,,0.0,,,0.0,,,0.31961773801999305,ES
2010,ES62,0.03564509879891515,0.09090909090909091,0.4861111111111111,0.3857142857142857,0.3333333333333333,0.5087719298245614,0.16455696202531644,0.3074433656957928,0.07710712402642224,,,,0.0512272641662722,,0.0,,,0.0,,,0.2890606471765509,ES
2010,ES63,0.003487020534676482,,0.6527777777777777,0.5285714285714286,0.393939393939394,0.5789473684210527,0.20253164556962025,0.25728155339805825,0.0015460292166869466,1.0,,,0.0014097737457112525,,0.0,,,0.0,,,0.37393374117314393,ES
2010,ES64,0.00581170089112747,,0.7222222222222221,0.6142857142857142,0.3333333333333333,0.43859649122807015,0.3544303797468354,0.29935275080906143,0.0010806595595575607,0.9658119658119658,,,0.0010507192402383154,,0.0,,,0.0,,,0.39543322750233767,ES
2010,ESZZ,0.0,,,,,,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,ES
2010,FI19,0.14684230918248742,0.39393939393939387,0.7916666666666667,0.7285714285714284,0.7878787878787878,0.15789473684210525,0.670886075949367,0.5129449838187702,0.11963847902080646,,,,0.0756727350403995,,0.0,,,0.0,,,0.5238280478561258,FI
2010,FI1B,0.16156528477334367,0.9494949494949494,,,,,,0.733009708737864,0.20662676750947956,,,,0.11792075708199753,,0.0,,,0.0,,,0.6146899810020524,FI
2010,FI1C,0.10732274312282061,0.40404040404040403,,,,,,0.5097087378640776,0.09619577305822152,,,,0.0650176603691092,,0.0,,,0.0,,,0.3403572950091007,FI
2010,FI1D,0.1425803951956606,0.40404040404040403,0.8333333333333333,0.7571428571428571,0.803030303030303,0.14035087719298245,0.7215189873417721,0.4757281553398057,0.10190410475606128,,,,0.06611077859882358,,0.0,,,0.0,,,0.5347156640771398,FI
2010,FI20,0.006199147617202635,,,,,,,0.5226537216828478,0.0003351040277214442,,,,0.00032226757905295966,,0.0,,,0.0,,,0.26442643465002524,FI
2010,FR10,0.1119721038357226,0.7676767676767676,,,,,,0.6957928802588995,,,,,1.0,,0.0,,,0.0,,,0.5251472505904632,FR
2010,FRB0,,0.3333333333333333,,,,,,0.46601941747572817,,,,,0.1469861017699154,,0.0,,,0.0,,,0.3996763754045307,FR
2010,FRC1,,0.16161616161616163,,,,,,0.37540453074433655,,,,,0.08929409355338497,,0.0,,,0.0,,,0.2685103461802491,FR
2010,FRC2,,0.2121212121212121,,,,,,0.3964401294498381,,,,,0.06303845320964463,,0.0,,,0.0,,,0.3042806707855251,FR
