DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT,2020,13.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT11,2014,9.1,u
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT11,2015,11.7,u
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT11,2016,12.7,u
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT11,2017,13.1,u
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT11,2018,11.8,u
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT12,2014,10.7,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT12,2015,10.0,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT12,2016,9.7,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT12,2017,9.7,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT12,2018,9.7,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT13,2014,21.6,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT13,2015,20.6,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT13,2016,20.3,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT13,2017,21.3,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT13,2018,21.8,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT21,2014,13.3,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT21,2015,11.3,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT21,2016,11.0,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT21,2017,12.8,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT21,2018,13.5,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT22,2014,12.7,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT22,2015,13.5,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT22,2016,14.5,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT22,2017,14.6,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT22,2018,14.4,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT31,2014,11.7,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT31,2015,11.9,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT31,2016,11.5,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT31,2017,10.6,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT31,2018,9.7,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT32,2014,11.7,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT32,2015,11.5,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT32,2016,11.3,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT32,2017,11.4,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT32,2018,10.9,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT33,2014,13.9,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT33,2015,15.0,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT33,2016,16.1,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT33,2017,15.1,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT33,2018,13.7,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT34,2014,17.1,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT34,2015,17.5,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT34,2016,18.4,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT34,2017,18.1,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,AT34,2018,17.9,e
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2003,15.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2004,14.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2005,14.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2006,14.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2007,15.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2008,14.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2009,14.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2010,14.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2011,15.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2012,15.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2013,15.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2014,15.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2015,14.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2016,15.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2017,15.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2018,16.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2019,14.8,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE,2020,14.1,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE1,2019,31.4,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE1,2020,27.8,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE2,2019,9.8,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE2,2020,9.3,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE3,2019,18.3,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BE3,2020,18.2,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2006,18.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2007,22.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2008,21.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2009,21.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2010,20.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2011,22.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2012,21.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2013,21.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2014,21.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2015,22.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2016,22.9,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2017,23.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2018,22.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2019,22.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG,2020,23.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2008,25.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2009,26.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2010,27.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2011,27.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2012,25.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2013,24.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2014,23.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2015,24.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2016,25.6,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2017,26.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2018,25.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2019,25.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG3,2020,27.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2008,32.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2009,32.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2010,30.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2011,31.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2012,29.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2013,27.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2014,27.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2015,30.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2016,32.1,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2017,32.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2018,35.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2019,31.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG31,2020,34.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2008,25.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2009,27.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2010,28.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2011,28.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2012,23.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2013,17.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2014,21.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2015,19.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2016,24.0,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2017,24.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2018,20.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2019,23.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG32,2020,24.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2008,23.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2009,23.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2010,24.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2011,26.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2012,24.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2013,25.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2014,23.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2015,25.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2016,25.0,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2017,23.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2018,23.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2019,22.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG33,2020,21.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2008,22.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2009,22.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2010,25.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2011,23.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2012,24.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2013,25.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2014,23.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2015,22.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2016,22.6,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2017,26.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2018,22.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2019,24.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG34,2020,30.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2008,16.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2009,16.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2010,13.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2011,17.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2012,17.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2013,17.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2014,19.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2015,19.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2016,20.1,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2017,20.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2018,18.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2019,19.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG4,2020,20.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2008,12.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2009,10.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2010,9.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2011,11.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2012,10.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2013,10.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2014,11.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2015,11.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2016,13.4,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2017,13.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2018,13.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2019,14.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG41,2020,13.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2008,22.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2009,25.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2010,20.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2011,25.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2012,26.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2013,28.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2014,32.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2015,31.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2016,30.1,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2017,29.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2018,27.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2019,27.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,BG42,2020,30.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2007,15.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2008,15.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2009,15.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2010,15.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2011,15.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2012,15.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2013,14.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2014,13.8,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2015,15.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2016,14.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2017,15.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2018,14.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2019,16.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH,2020,15.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2008,16.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2009,14.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2010,15.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2011,17.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2012,15.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2013,13.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2014,13.2,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2015,15.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2016,15.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2017,15.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2018,15.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2019,20.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH01,2020,19.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2008,20.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2009,19.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2010,20.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2011,18.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2012,19.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2013,18.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2014,17.4,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2015,17.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2016,18.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2017,17.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2018,16.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2019,19.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH02,2020,16.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2008,12.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2009,15.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2010,10.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2011,12.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2012,13.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2013,11.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2014,14.1,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2015,13.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2016,11.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2017,14.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2018,16.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2019,14.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH03,2020,18.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2008,10.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2009,12.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2010,10.0,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2011,10.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2012,10.3,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2013,10.4,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2014,8.1,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2015,10.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2016,9.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2017,12.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2018,9.6,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2019,10.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH04,2020,10.1,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2008,15.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2009,14.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2010,14.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2011,14.7,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2012,16.8,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2013,15.9,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2014,14.3,b
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2015,16.5,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2016,14.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2017,16.2,
ESTAT:ILC_LI41(1.0),17/12/21 23:00:00,A,PC,CH05,2018,13.8,
